service_request_id,requested_datetime,updated_datetime,source,service_name,description,agency_responsible,address,council_district,status_description,lat,long
5080821,7/2/2018 8:51,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"6311 POWDER HORN DR , LOUISVILLE, KY, 40216",12,CLOSED,38.16187839,-85.83796513
5080822,7/2/2018 8:51,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT," E ORMSBY AVE , LOUISVILLE, KY, 40203",4,OPEN,38.2307892,-85.74807257
5080823,7/2/2018 8:54,,UNKNOWN,INTERIOR VIOL,"INTERIOR VIOLATION, INCLUDES NO HEAT, ELECTRICAL, INTVI",IPL-PROPERTY MAINTENANCE DIV.,"1633 W JEFFERSON ST 3, LOUISVILLE, KY, 40203",4,CLOSED,38.25648383,-85.77810226
5080824,7/2/2018 8:54,,UNKNOWN,ILLEGAL SIGN,"ILLEGAL SIGN, SIGNS, OBSTRUCTION, ILSGN, ROWOB",LPM," VALLEY STATION RD , LOUISVILLE, KY, 40272",14,CLOSED,38.10764611,-85.86671634
5080825,7/2/2018 8:54,,UNKNOWN,ILLEGAL SIGN,"ILLEGAL SIGN, SIGNS, OBSTRUCTION, ILSGN, ROWOB",LPM," STONESTREET RD , LOUISVILLE, KY, 40272",25,CLOSED,38.12120562,-85.85568921
5080826,7/2/2018 8:54,,UNKNOWN,ILLEGAL SIGN,"ILLEGAL SIGN, SIGNS, OBSTRUCTION, ILSGN, ROWOB",LPM," JOHNSONTOWN RD , LOUISVILLE, KY, 40272",25,CLOSED,38.12120562,-85.85568921
5080829,7/2/2018 8:54,,UNKNOWN,ILLEGAL SIGN,"ILLEGAL SIGN, SIGNS, OBSTRUCTION, ILSGN, ROWOB",LPM," FLOWERVALE LN , LOUISVILLE, KY, 40272",14,OPEN,38.08538291,-85.87983426
5080831,7/2/2018 8:54,,UNKNOWN,ILLEGAL SIGN,"ILLEGAL SIGN, SIGNS, OBSTRUCTION, ILSGN, ROWOB",LPM," MOORMAN RD , LOUISVILLE, KY, 40272",14,CLOSED,38.08538291,-85.87983426
5077193,7/2/2018 8:57,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"2510 LINDSAY AVE A1, LOUISVILLE, KY, 40206",9,CLOSED,38.26117296,-85.70445107
5080830,7/2/2018 8:57,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"1058 S 26TH ST , LOUISVILLE, KY, 40210",1,OPEN,38.2406504,-85.79608579
5080836,7/2/2018 9:00,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"3226 VIRGINIA AVE , LOUISVILLE, KY, 40211",1,OPEN,38.23858271,-85.80866112
5080838,7/2/2018 9:01,,UNKNOWN,WEATHER RELATED,"WEATHER RELATED, STORM",PUBLIC WORKS STORM/SNOW EVENT," MELROSE AVE , LOUISVILLE, KY, 40216",1,CLOSED,38.19328966,-85.8754805
5080839,7/2/2018 9:01,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"905 CAMDEN AVE , LOUISVILLE, KY, 40215",15,CLOSED,38.19312497,-85.77513461
5080840,7/2/2018 9:01,,UNKNOWN,SIGNAGE REPAIR,"SIGNAGE REPAIR, NOT STOP SIGN, STNAM, SIGNR",PUBLIC WORKS - TRAFFIC ENG," BLACKBURN AVE , LOUISVILLE, KY, 40206",9,OPEN,38.25433939,-85.67556027
5077560,7/2/2018 9:04,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"1246 S 3RD ST 1, LOUISVILLE, KY, 40203",6,CLOSED,38.23319437,-85.75931856
5080841,7/2/2018 9:06,,UNKNOWN,RECYCLE BINS,"RECYCLE BINS, RECYCLING, NEW RECYB, DAMAGED, MISSING, SWMS",SWMS - ADMINISTRATION,"6202 PERMA DR , LOUISVILLE, KY, 40218",10,CLOSED,38.19561725,-85.64186299
5088905,7/2/2018 9:07,,UNKNOWN,RECYCLE BINS,"RECYCLE BINS, RECYCLING, NEW RECYB, DAMAGED, MISSING, SWMS",SWMS - ADMINISTRATION,"1120 W ASHLAND AVE , LOUISVILLE, KY, 40215",21,CLOSED,38.18621391,-85.78004552
5080843,7/2/2018 9:08,,UNKNOWN,STREET POTHOLE,"STREET POTHOLE, POTHL",LPM," EASUM RD , LOUISVILLE, KY, 40299",20,CLOSED,38.17490821,-85.53931269
5080844,7/2/2018 9:08,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"6215 PRICE LANE RD , LOUISVILLE, KY, 40229",23,CLOSED,38.10456048,-85.64614126
5080847,7/2/2018 9:11,,UNKNOWN,YARD WASTE VIOL,"YARD WASTE VIOLATION, YARDV, SWMS",SWMS - ENFORCEMENT UNIT,"1009 QUEEN AVE , LOUISVILLE, KY, 40215",15,CLOSED,38.20211985,-85.77678166
5080848,7/2/2018 9:12,,UNKNOWN,YARD WASTE MISS,"YARD WASTE MISSED, YARDM, SWMS",SWMS - WASTE COLLECTION,"1127 SYLVIA ST , LOUISVILLE, KY, 40217",10,CLOSED,38.22143647,-85.73862164
5080849,7/2/2018 9:12,,UNKNOWN,RECYCLE BINS,"RECYCLE BINS, RECYCLING, NEW RECYB, DAMAGED, MISSING, SWMS",SWMS - ADMINISTRATION,"2808 FLORA AVE , LOUISVILLE, KY, 40220",26,CLOSED,38.2133724,-85.65514839
5080851,7/2/2018 9:13,,UNKNOWN,NCODES & REGS,CODES AND REGULATIONS,N-METRO AGENCIES,"4315 SOUTHERN PKY 5, LOUISVILLE, KY, 40214",15,CLOSED,38.19200958,-85.76631052
5080856,7/2/2018 9:19,,UNKNOWN,NGARBAGE QUEST,GARBAGE QUESTIONS,NON SERVICE SWMS,"7508 MAURER LN , LOUISVILLE, KY, 40258",12,CLOSED,38.1455102,-85.87697576
5080858,7/2/2018 9:21,,UNKNOWN,INTERIOR VIOL,"INTERIOR VIOLATION, INCLUDES NO HEAT, ELECTRICAL, INTVI",IPL-PROPERTY MAINTENANCE DIV.,"5301 HAMES TRCE 9, LOUISVILLE, KY, 40291",22,CLOSED,38.16573279,-85.60561479
5080860,7/2/2018 9:22,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"524 ATWOOD ST , LOUISVILLE, KY, 40217",15,OPEN,38.21516989,-85.74951411
5080861,7/2/2018 9:22,,UNKNOWN,METRO OWNED PROP,"MAINTENANCE OF METRO PROPERTIES, NOT GOVERNMENT BUILDINGS, MTOWN",METRO PARKS,"5151 PETERSBURG RD , LOUISVILLE, KY, 40218",2,CLOSED,38.18305631,-85.66440566
5080864,7/2/2018 9:23,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT,"3000 DUNDEE RD , LOUISVILLE, KY, 40205",8,OPEN,38.21408201,-85.68776427
5080866,7/2/2018 9:24,,UNKNOWN,INTERIOR VIOL,"INTERIOR VIOLATION, INCLUDES NO HEAT, ELECTRICAL, INTVI",IPL-PROPERTY MAINTENANCE DIV.,"2632 LINDSAY AVE B2, LOUISVILLE, KY, 40206",9,CLOSED,38.26158219,-85.70268283
5080870,7/2/2018 9:27,,UNKNOWN,RECYCL VIOLATION,"RECYCLE VIOLATION, RECYCLING, RECYV, SWMS",SWMS - ENFORCEMENT UNIT,"249 SOUTHWESTERN PKY , LOUISVILLE, KY, 40212",5,CLOSED,38.26337179,-85.82605268
5080867,7/2/2018 9:27,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"249 SOUTHWESTERN PKY , LOUISVILLE, KY, 40212",5,CLOSED,38.26337179,-85.82605268
5080868,7/2/2018 9:28,,UNKNOWN,STREET POTHOLE,"STREET POTHOLE, POTHL",LPM,"3300 RUDD AVE , LOUISVILLE, KY, 40212",5,CLOSED,38.2762098,-85.8013304
5080869,7/2/2018 9:29,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"1301 S 26TH ST , LOUISVILLE, KY, 40210",6,OPEN,38.23673087,-85.79611727
5080874,7/2/2018 9:32,,UNKNOWN,SIDEWALK REPAIR,"SIDEWALK REPAIR, CRACKED BROKEN RAISED TRIP HAZARD",PUBLIC WORKS INSPECTION GROUP,"2120 WROCKLAGE AVE , LOUISVILLE, KY, 40205",8,CLOSED,38.22454591,-85.68729247
5080876,7/2/2018 9:34,,UNKNOWN,SIDEWALK REPAIR,"SIDEWALK REPAIR, CRACKED BROKEN RAISED TRIP HAZARD",PUBLIC WORKS INSPECTION GROUP,"2218 WROCKLAGE AVE , LOUISVILLE, KY, 40205",8,CLOSED,38.22564559,-85.68519053
5080878,7/2/2018 9:34,,UNKNOWN,MOSQUITOS,"MOSQUITOES, MOSQT",HEALTH DEPT - ENVIR. HEALTH,"5115 INVICTA DR , LOUISVILLE, KY, 40216",3,CLOSED,38.16488502,-85.82485019
5075956,7/2/2018 9:35,,UNKNOWN,VEHICLE PVT PROP,"VEHICLE PRIVATE PROPERTY, ABANDONED, INOPERABLE, NOT LICENSED, AVPRI",IPL-PROPERTY MAINTENANCE DIV.,"5609 BRAULIO CT , LOUISVILLE, KY, 40291",22,OPEN,38.16457983,-85.60958314
5080879,7/2/2018 9:35,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"1610 CLARICE WAY , LOUISVILLE, KY, 40216",15,OPEN,38.17655546,-85.81335027
5080881,7/2/2018 9:36,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"4450 S 3RD ST , LOUISVILLE, KY, 40214",21,CLOSED,38.18940752,-85.76513575
5080882,7/2/2018 9:37,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"2832 RICHLAND AVE , LOUISVILLE, KY, 40220",26,CLOSED,38.22475535,-85.62987078
5080884,7/2/2018 9:38,,UNKNOWN,INTERIOR VIOL,"INTERIOR VIOLATION, INCLUDES NO HEAT, ELECTRICAL, INTVI",IPL-PROPERTY MAINTENANCE DIV.,"1925 NOCTURNE DR , LOUISVILLE, KY, 40272",14,CLOSED,38.102119,-85.87558512
5080885,7/2/2018 9:39,,UNKNOWN,SIDEWALK REPAIR,"SIDEWALK REPAIR, CRACKED BROKEN RAISED TRIP HAZARD",PUBLIC WORKS INSPECTION GROUP," WALLACE AVE , LOUISVILLE, KY, 40205",8,OPEN,38.22610756,-85.68472444
5080887,7/2/2018 9:39,,UNKNOWN,RECYCLE BINS,"RECYCLE BINS, RECYCLING, NEW RECYB, DAMAGED, MISSING, SWMS",SWMS - ADMINISTRATION,"2318 BONNYCASTLE AVE , LOUISVILLE, KY, 40205",8,OPEN,38.23454288,-85.69816229
5080886,7/2/2018 9:39,,UNKNOWN,LITTER BASKETS,"LITTER BASKETS, EMPTY, MISS, REPAIR, NEW, REMOVE, RELOCATE, LTRBS, SWMS",SWMS - ADMINISTRATION," S BROOK ST , LOUISVILLE, KY, 40203",6,CLOSED,38.23821273,-85.75300835
5080888,7/2/2018 9:40,,UNKNOWN,SIDEWALK OBSTRUC,"SIDEWALK OBSTRUCTION FROM DOWNED TREES, BROKEN BRANCH, ETC. ROWOB, SDWLK",METRO POLICE DEPARTMENT," S 7TH ST , LOUISVILLE, KY, 40202",6,CLOSED,38.24645154,-85.76337258
5080894,7/2/2018 9:40,,UNKNOWN,RECYCLE BINS,"RECYCLE BINS, RECYCLING, NEW RECYB, DAMAGED, MISSING, SWMS",SWMS - ADMINISTRATION,"2318 BONNYCASTLE AVE , LOUISVILLE, KY, 40205",8,CLOSED,38.23454288,-85.69816229
5080891,7/2/2018 9:43,,UNKNOWN,NJUNK WEEK,JUNK WEEK,N-PICKUP DAYS,"114 S 43RD ST , LOUISVILLE, KY, 40212",5,CLOSED,38.26463917,-85.81922481
5088818,7/2/2018 9:44,,UNKNOWN,MISCELLANEOUS,"MISCELLANEOUS, MISC, CONCERN, ISSUE",SWMS - ADMINISTRATION," MANNING RD , LOUISVILLE, KY, 40213",21,OPEN,38.19722978,-85.73441384
5080892,7/2/2018 9:44,,UNKNOWN,RECYCLE BINS,"RECYCLE BINS, RECYCLING, NEW RECYB, DAMAGED, MISSING, SWMS",SWMS - ADMINISTRATION,"210 ALVINA WAY , LOUISVILLE, KY, 40214",21,CLOSED,38.14998538,-85.76811927
5080895,7/2/2018 9:46,,UNKNOWN,DEAD ANIMAL,"DEAD ANIMAL, ANIMD, SWMS",SWMS - WASTE COLLECTION," SHELBYVILLE RD , MIDDLETOWN, KY, 40245",19,CLOSED,38.24158221,-85.49847415
5061401,7/2/2018 9:47,,UNKNOWN,VAP STRUC WEEDS,"PRIVATE PROPERTY, ABANDONED, STRUCTURE, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"313 N 32ND ST , LOUISVILLE, KY, 40212",5,CLOSED,38.26529173,-85.80389782
5080897,7/2/2018 9:48,,UNKNOWN,INTERIOR VIOL,"INTERIOR VIOLATION, INCLUDES NO HEAT, ELECTRICAL, INTVI",IPL-PROPERTY MAINTENANCE DIV.,"2613 NARRAGANSETT DR , LOUISVILLE, KY, 40210",3,CLOSED,38.22575366,-85.80086922
5080898,7/2/2018 9:48,,UNKNOWN,RECYCLE BINS,"RECYCLE BINS, RECYCLING, NEW RECYB, DAMAGED, MISSING, SWMS",SWMS - ADMINISTRATION,"818 MULBERRY ST , LOUISVILLE, KY, 40217",4,CLOSED,38.22773172,-85.7411599
5080896,7/2/2018 9:48,,UNKNOWN,NJUNK WEEK,JUNK WEEK,N-PICKUP DAYS,"1701 PATTON CT A, LOUISVILLE, KY, 40210",6,CLOSED,38.22476356,-85.77827412
5088819,7/2/2018 9:49,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"1842 SPEED AVE , LOUISVILLE, KY, 40205",8,CLOSED,38.22615721,-85.70487458
5075586,7/2/2018 9:51,,UNKNOWN,EASEMENT OTHER,"EASEMENT, OBSTRUCTION, ROWOB",PUBLIC WORKS INSPECTION GROUP,"926 E JEFFERSON ST , LOUISVILLE, KY, 40206",4,OPEN,38.25122799,-85.73503909
5080900,7/2/2018 9:54,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"1306 LINCOLN AVE , LOUISVILLE, KY, 40208",3,CLOSED,38.21789434,-85.77873187
5080901,7/2/2018 9:54,,UNKNOWN,INTERIOR VIOL,"INTERIOR VIOLATION, INCLUDES NO HEAT, ELECTRICAL, INTVI",IPL-PROPERTY MAINTENANCE DIV.,"5329 HAMES TRCE 406, LOUISVILLE, KY, 40291",22,CLOSED,38.16309238,-85.60689781
5080903,7/2/2018 9:56,,UNKNOWN,STREET POTHOLE,"STREET POTHOLE, POTHL",LPM," BLANKENBAKER LN , LOUISVILLE, KY, 40207",7,CLOSED,38.27421223,-85.64545912
5080904,7/2/2018 9:56,,UNKNOWN,ILLEGAL DUMPING,"ILLEGAL DUMPING, NOT ON PRIVATE PROPERTY, DUMPV, SWMS",SWMS - ENFORCEMENT UNIT,"2509 OSAGE AVE , LOUISVILLE, KY, 40210",6,CLOSED,38.23999099,-85.79506887
5080909,7/2/2018 9:58,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"5516 JEANINE DR , LOUISVILLE, KY, 40219",2,CLOSED,38.16901368,-85.68848373
5080910,7/2/2018 9:58,,UNKNOWN,INTERIOR VIOL,"INTERIOR VIOLATION, INCLUDES NO HEAT, ELECTRICAL, INTVI",IPL-PROPERTY MAINTENANCE DIV.,"4103 DELORES AVE , SHIVELY, KY, 40216",3,CLOSED,38.19201472,-85.81050212
5080911,7/2/2018 10:00,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"308 N 43RD ST , LOUISVILLE, KY, 40212",5,CLOSED,38.2675173,-85.81800507
5050880,7/2/2018 10:01,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"957 VINE ST , LOUISVILLE, KY, 40204",4,CLOSED,38.23742641,-85.7310172
5080912,7/2/2018 10:01,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"302 S 28TH ST , LOUISVILLE, KY, 40212",5,CLOSED,38.25802777,-85.79705137
5080913,7/2/2018 10:02,,UNKNOWN,VAP LOT WEEDS,"PRIVATE PROPERTY, VACANT LOT, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"123 N 32ND ST , LOUISVILLE, KY, 40212",5,CLOSED,38.26325408,-85.80409109
5080915,7/2/2018 10:02,,UNKNOWN,GARBAGE VIOLATIO,"GARBAGE VIOLATION, GARBV, SWMS",SWMS - ENFORCEMENT UNIT,"431 WINKLER AVE 1, LOUISVILLE, KY, 40208",6,CLOSED,38.21069626,-85.76608087
5080917,7/2/2018 10:03,,UNKNOWN,GARBAGE VIOLATIO,"GARBAGE VIOLATION, GARBV, SWMS",SWMS - ENFORCEMENT UNIT,"2619 S 5TH ST A, LOUISVILLE, KY, 40208",6,CLOSED,38.21106571,-85.76597023
5080918,7/2/2018 10:03,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"651 S 23RD ST , LOUISVILLE, KY, 40211",6,CLOSED,38.25035521,-85.78950457
5080920,7/2/2018 10:05,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"1755 DUMESNIL ST , LOUISVILLE, KY, 40210",6,CLOSED,38.23645652,-85.78548073
5080922,7/2/2018 10:06,,UNKNOWN,LIGHTING REPAIR,"LIGHTING REPAIR, STREET LIGHT, STLGT",PUBLIC WORKS ADMINISTRATION,"4402 WILSHIRE AVE , LOUISVILLE, KY, 40216",1,CLOSED,38.19395642,-85.87548845
5036921,7/2/2018 10:07,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT," SWAN ST , LOUISVILLE, KY, 40204",4,OPEN,38.23291474,-85.73728916
5080923,7/2/2018 10:07,,UNKNOWN,GARBAGE VIOLATIO,"GARBAGE VIOLATION, GARBV, SWMS",SWMS - ENFORCEMENT UNIT,"1101 CANOPY CT , LOUISVILLE, KY, 40211",1,CLOSED,38.24188726,-85.8135446
5080926,7/2/2018 10:10,,UNKNOWN,VAP EXTERIOR,"PRIVATE PROPERTY, ABANDONED, VACANT STRUCTURE",IPL-PROPERTY MAINTENANCE DIV.,"5010 INVICTA DR , LOUISVILLE, KY, 40216",3,CLOSED,38.16726855,-85.82365643
5080928,7/2/2018 10:12,,UNKNOWN,OVERGROWTH,"OVERGROWN, WEEDS, GRASS, OBSTRUCTION, ROWOB",LPM,"2211 GERALD CT 1, LOUISVILLE, KY, 40218",26,CLOSED,38.20148162,-85.66076887
5080931,7/2/2018 10:13,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT,"2405 7TH STREET RD , LOUISVILLE, KY, 40208",6,OPEN,38.21573982,-85.78155841
5080929,7/2/2018 10:13,,UNKNOWN,NGARBAGE QUEST,GARBAGE QUESTIONS,NON SERVICE SWMS,"2103 BOULEVARD NAPOLEON , LOUISVILLE, KY, 40205",8,CLOSED,38.22435015,-85.69647256
5080930,7/2/2018 10:13,,UNKNOWN,NJUNK WEEK,JUNK WEEK,N-PICKUP DAYS,"957 VINE ST , LOUISVILLE, KY, 40204",4,CLOSED,38.23742641,-85.7310172
5080932,7/2/2018 10:14,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"2409 7TH STREET RD , LOUISVILLE, KY, 40208",6,CLOSED,38.21554772,-85.78175626
5077283,7/2/2018 10:15,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"1704 LIBERTY BELL WAY 1, LOUISVILLE, KY, 40215",3,CLOSED,38.19460625,-85.7940658
5080935,7/2/2018 10:16,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"8702 NATIONAL TPKE , LOUISVILLE, KY, 40118",13,CLOSED,38.12320085,-85.74892575
5080937,7/2/2018 10:17,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT,"503 MONTANA AVE , LOUISVILLE, KY, 40208",6,OPEN,38.21206659,-85.76630091
5080936,7/2/2018 10:17,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"2208 STEIER LN 1, LOUISVILLE, KY, 40218",10,CLOSED,38.19795776,-85.65578653
5080939,7/2/2018 10:18,,UNKNOWN,SIGNAGE REPAIR,"SIGNAGE REPAIR, NOT STOP SIGN, STNAM, SIGNR",PUBLIC WORKS - SIGNS MARKINGS," SOUTHERN PKY , LOUISVILLE, KY, 40214",15,CLOSED,38.20060053,-85.76510895
5080938,7/2/2018 10:18,,UNKNOWN,VAP STRUC WEEDS,"PRIVATE PROPERTY, ABANDONED, STRUCTURE, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"2605 GARLAND AVE , LOUISVILLE, KY, 40211",6,CLOSED,38.24491498,-85.7957134
5080941,7/2/2018 10:19,,UNKNOWN,VEHICLE PVT PROP,"VEHICLE PRIVATE PROPERTY, ABANDONED, INOPERABLE, NOT LICENSED, AVPRI",IPL-PROPERTY MAINTENANCE DIV.,"3304 CLARINET DR , LOUISVILLE, KY, 40216",1,CLOSED,38.19259054,-85.84771191
5080946,7/2/2018 10:21,,UNKNOWN,GARBAGE VIOLATIO,"GARBAGE VIOLATION, GARBV, SWMS",SWMS - ENFORCEMENT UNIT,"1021 W WHITNEY AVE , LOUISVILLE, KY, 40215",15,CLOSED,38.19355932,-85.77825135
5080948,7/2/2018 10:21,,UNKNOWN,VEHICLE PVT PROP,"VEHICLE PRIVATE PROPERTY, ABANDONED, INOPERABLE, NOT LICENSED, AVPRI",IPL-PROPERTY MAINTENANCE DIV.,"1021 W WHITNEY AVE , LOUISVILLE, KY, 40215",15,CLOSED,38.19355932,-85.77825135
5080945,7/2/2018 10:21,,UNKNOWN,VAP LOT WEEDS,"PRIVATE PROPERTY, VACANT LOT, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"3501 CLARINET DR , LOUISVILLE, KY, 40216",1,CLOSED,38.19492095,-85.85061334
5080949,7/2/2018 10:22,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"2124 GRIFFITHS AVE , LOUISVILLE, KY, 40212",5,CLOSED,38.2639319,-85.78460569
5080953,7/2/2018 10:22,,UNKNOWN,RECYCLE BINS,"RECYCLE BINS, RECYCLING, NEW RECYB, DAMAGED, MISSING, SWMS",SWMS - ADMINISTRATION,"2124 GRIFFITHS AVE , LOUISVILLE, KY, 40212",5,CLOSED,38.2639319,-85.78460569
5080950,7/2/2018 10:23,,UNKNOWN,VEHICLE PVT PROP,"VEHICLE PRIVATE PROPERTY, ABANDONED, INOPERABLE, NOT LICENSED, AVPRI",IPL-PROPERTY MAINTENANCE DIV.,"3515 E INDIAN TRL , LOUISVILLE, KY, 40213",2,CLOSED,38.16982891,-85.69496347
5080951,7/2/2018 10:23,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"9636 SCARBOROUGH AVE , LOUISVILLE, KY, 40272",14,CLOSED,38.10993947,-85.81119952
5080956,7/2/2018 10:25,,UNKNOWN,JUNK MISSED,"JUNK MISSED, JUNKM, SWMS",SWMS - BULK WASTE,"1824 ARLINGTON AVE , LOUISVILLE, KY, 40206",9,CLOSED,38.25495538,-85.71608128
5080958,7/2/2018 10:26,,UNKNOWN,VAP LOT WEEDS,"PRIVATE PROPERTY, VACANT LOT, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"1545 HALE AVE , LOUISVILLE, KY, 40210",6,CLOSED,38.23800198,-85.78009871
5077829,7/2/2018 10:27,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"517 E OAK ST , LOUISVILLE, KY, 40203",4,CLOSED,38.23431939,-85.74659461
5080962,7/2/2018 10:29,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"5512 MAE CT , LOUISVILLE, KY, 40214",25,OPEN,38.14367456,-85.77901849
5080964,7/2/2018 10:29,,UNKNOWN,OVERGROWTH,"OVERGROWN, WEEDS, GRASS, OBSTRUCTION, ROWOB",LPM," WALLACE AVE , LOUISVILLE, KY, 40205",8,CLOSED,38.22610756,-85.68472444
5080967,7/2/2018 10:29,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"2716 S 6TH ST , LOUISVILLE, KY, 40208",6,CLOSED,38.20995866,-85.76831406
5080961,7/2/2018 10:29,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"1601 LOUISE AVE , LOUISVILLE, KY, 40216",15,CLOSED,38.17893952,-85.81231252
5080965,7/2/2018 10:30,,UNKNOWN,VEHICLE PVT PROP,"VEHICLE PRIVATE PROPERTY, ABANDONED, INOPERABLE, NOT LICENSED, AVPRI",IPL-PROPERTY MAINTENANCE DIV.,"3914 HURSTBOURNE WOODS DR , LOUISVILLE, KY, 40299",11,CLOSED,38.18910971,-85.60370198
5080970,7/2/2018 10:30,,UNKNOWN,VEHICLE PVT PROP,"VEHICLE PRIVATE PROPERTY, ABANDONED, INOPERABLE, NOT LICENSED, AVPRI",IPL-PROPERTY MAINTENANCE DIV.,"4007 HURSTBOURNE WOODS DR , LOUISVILLE, KY, 40299",11,CLOSED,38.18839637,-85.60222029
